Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
18631345210,"May 24, 2026, 5:31:14 AM",Morning Run,Run,"",5520,16.32,169.0,155,false,,ASICS Superblast 2,activities/19738637611.fit.gz,,,5520.0,5455.0,16319.2,4.74,2.992,48.6,55.8,-3.0,9.2,42.1,-0.1,,,,,169.0,153.0,,241.0,1128.0,,,155.0,,,,,,,,,240.0,5520.0,,,0.0,,1.0,16450.3,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.956,108.7,,,,15122.0,0.0,,309.0,142.0,3.016,,,,,,,,,,,,media/1A26A05D-3645-48E1-9EAE-2CC1C82133A6.jpg|media/87C1C95B-90E7-4BB8-97E6-0059CD65654F.jpg
18615192488,"May 21, 2026, 7:02:22 AM",Morning Tennis,Workout,,3979,0,188.0,85,false,,,activities/19722133267.fit.gz,,,3979.0,3979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,188.0,146.0,,,715.0,,,85.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,""
18576644447,"May 19, 2026, 5:18:40 PM",Evening Ride,Ride,"",1739,5.98,149.0,5,false,,,activities/19682930578.fit.gz,,9.0,1739.0,554.0,5980.5,15.378,10.795,3.2,4.6,1.9,5.3,20.0,0.0,,,,,149.0,133.0,,232.0,158.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.439,172.5,,,,,0.0,,,,,,,,,,,,,,,,""
18576644428,"May 19, 2026, 4:02:23 PM",Evening Tennis,Workout,,4120,0,194.0,68,false,,,activities/19682930579.fit.gz,,,4120.0,4120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,194.0,136.0,,,627.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,""
18550287913,"May 17, 2026, 6:02:34 PM",Evening Tennis,Workout,,4188,0,181.0,77,false,,,activities/19656338821.fit.gz,,,4188.0,4188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,181.0,143.0,,,752.0,,,77.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,""
18540950973,"May 17, 2026, 8:02:49 AM",Morning Football (Soccer),Football (Soccer),,4444,0,196.0,183,false,,,activities/19646853639.fit.gz,,,4444.0,4444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,196.0,162.0,,,952.0,,,183.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,""
18498340631,"May 13, 2026, 4:39:45 AM",Morning Run,Run,,3458,11.02,177.0,133,false,,ASICS Superblast 2,activities/19603785175.fit.gz,,,3458.0,3408.0,11023.5,5.54,3.235,28.6,35.8,-4.0,8.2,32.5,-0.1,,,,,177.0,161.0,,261.0,762.0,,,133.0,,,,,,,,,259.0,3460.0,,,0.0,,1.0,11120.7,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.188,2148.6,,,,9662.0,0.0,,225.0,153.0,3.263,,,,,,,,,,,,""
18498340208,"May 12, 2026, 4:05:42 PM",Evening Tennis,Workout,,3504,0,193.0,90,false,,,activities/19603784779.fit.gz,,,3504.0,3504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,193.0,150.0,,,678.0,,,90.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,""
18472005090,"May 11, 2026, 4:50:18 AM",Morning Run,Run,,3735,11.25,168.0,104,false,,ASICS Superblast 2,activities/19577251303.fit.gz,,,3735.0,3694.0,11249.7,5.48,3.045,36.4,36.8,1.6,9.2,15.6,0.0,,,,,168.0,152.0,,246.0,777.0,,,104.0,,,,,,,,,244.0,3736.0,,,0.0,,1.0,11332.9,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.012,61.5,,,,10240.0,0.0,,215.0,144.0,3.068,,,,,,,,,,,,""
18393899016,"May 5, 2026, 3:51:40 PM",Afternoon Tennis,Workout,,4688,0,182.0,44,false,,,activities/19498360847.fit.gz,,,4688.0,4688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,182.0,122.0,,,587.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18393899038,"May 4, 2026, 5:14:54 AM",Morning Run,Run,,2577,7.50,160.0,54,false,,ASICS Superblast 2,activities/19498360851.fit.gz,,,2577.0,2560.0,7500.5,4.6,2.93,19.4,24.6,-4.6,6.4,49.3,-0.1,,,,,160.0,146.0,,241.0,520.0,,,54.0,,,,,,,,,238.0,2578.0,,,0.0,,1.0,7542.9,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.911,2326.9,,,,7000.0,0.0,,142.0,141.0,2.946,,,,,,,,,,,,""
18367498088,"May 2, 2026, 7:30:58 AM",Morning Run,Run,,268,0.71,162.0,7,false,,ASICS Superblast 2,activities/19471761008.fit.gz,,,268.0,265.0,715.7,3.4,2.701,5.4,6.0,-3.2,2.2,5.1,-0.2,,,,,162.0,152.0,,222.0,56.0,,,7.0,,,,,,,,,210.0,269.0,,,0.0,,1.0,725.5,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.67,0.0,,,,738.0,0.0,,11.0,124.0,2.738,,,,,,,,,,,,""
18367498096,"May 2, 2026, 7:03:37 AM",Morning Run,Run,,1364,4.96,205.0,94,false,,ASICS Superblast 2,activities/19471761004.fit.gz,,,1364.0,1364.0,4966.9,5.3,3.641,8.0,13.2,-6.6,-1.2,3.7,-0.1,,,,,205.0,185.0,,294.0,351.0,,,94.0,,,,,,,,,294.0,1365.0,,,0.0,,1.0,4978.8,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.641,3284.0,,,,3844.0,0.0,,114.0,174.0,3.65,,,,,,,,,,,,""
18367498098,"May 2, 2026, 6:23:02 AM",Morning Run,Run,,1740,4.13,159.0,34,false,,ASICS Superblast 2,activities/19471761039.fit.gz,,,1740.0,1463.0,4130.6,4.6,2.823,7.4,23.0,-10.2,6.2,10.0,-0.4,,,,,159.0,147.0,,231.0,278.0,,,34.0,,,,,,,,,230.0,1465.0,,,0.0,,1.0,4160.1,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.374,0.0,,,,3966.0,0.0,,75.0,136.0,2.844,,,,,,,,,,,,""
18367498259,"Apr 29, 2026, 4:22:31 AM",Morning Run,Run,,3205,9.68,167.0,98,false,,ASICS Superblast 2,activities/19471761084.fit.gz,,,3205.0,3184.0,9686.1,4.3,3.042,25.6,36.2,-6.0,5.0,20.9,-0.1,,,,,167.0,155.0,,244.0,669.0,,,98.0,,,,,,,,,243.0,3205.0,,,0.0,,1.0,9728.7,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.022,261.6,,,,8892.0,0.0,,184.0,144.0,3.055,,,,,,,,,,,,""
18280821644,"Apr 26, 2026, 12:05:13 PM",Afternoon Tennis,Workout,,5472,0,174.0,54,false,,,activities/19384216758.fit.gz,,,5472.0,5472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,174.0,133.0,,,862.0,,,54.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18234167997,"Apr 23, 2026, 4:59:46 AM",Morning Run,Run,,3222,10.40,190.0,132,false,,ASICS Superblast 2,activities/19337027171.fit.gz,,,3222.0,3202.0,10407.4,6.44,3.25,13.0,18.0,-3.4,4.0,7.4,0.0,,,,,190.0,163.0,,267.0,722.0,,,132.0,,,,,,,,,273.0,3221.0,,,0.0,,1.0,10437.1,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.23,278.2,,,,8652.0,0.0,,234.0,162.0,3.26,,,,,,,,,,,,""
18207496234,"Apr 21, 2026, 3:59:11 PM",Afternoon Tennis,Workout,,3861,0,195.0,97,false,,,activities/19310183476.fit.gz,,,3861.0,3861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,195.0,147.0,,,683.0,,,97.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18188567722,"Apr 20, 2026, 5:51:38 AM",Morning Run,Run,,3034,9.22,165.0,85,false,,ASICS Superblast 2,activities/19291153741.fit.gz,,,3034.0,3022.0,9222.5,5.58,3.052,18.8,25.4,0.0,7.4,11.0,0.0,,,,,165.0,153.0,,249.0,637.0,,,85.0,,,,,,,,,247.0,3034.0,,,0.0,,1.0,9261.2,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.04,1385.6,,,,8220.0,0.0,,179.0,146.0,3.065,,,,,,,,,,,,""
18116216469,"Apr 15, 2026, 9:42:32 AM",Morning Run,Run,,2454,7.62,190.0,118,false,,ASICS Superblast 2,activities/19218124717.fit.gz,,,2454.0,2332.0,7622.3,7.86,3.269,55.8,50.6,10.0,28.4,32.9,0.1,,,,,190.0,168.0,,261.0,542.0,,,118.0,,,,,,,,,256.0,2454.0,,,0.0,,1.0,7800.9,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.106,0.0,,,,6482.0,0.0,,155.0,151.0,3.345,,,,,,,,,,,,""
18078129242,"Apr 12, 2026, 9:58:58 AM",Morning Run,Run,"",4911,14.35,181.0,152,false,,ASICS Superblast 2,activities/19179727098.fit.gz,,,4911.0,4637.0,14349.3,5.541,3.095,150.6,152.8,5.4,40.4,47.6,0.0,,,,,181.0,156.0,,255.0,1034.0,,,152.0,,,,,,,,,250.0,4912.0,,,0.0,,1.0,14855.9,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.922,2156.7,,,,12800.0,0.0,,298.0,148.0,3.204,,,0.0,0.0,,,,0.0,,,,media/7365E998-282D-403C-981F-97F91D5F2AC5.jpg|media/25936D76-9B1D-47D5-A682-75367E11E09F.jpg
18058453090,"Apr 10, 2026, 10:08:25 AM",Morning Run,Run,"",4181,10.58,180.0,117,false,,ASICS Superblast 2,activities/19159805527.fit.gz,,,4181.0,3503.0,10586.2,7.24,3.022,132.8,137.0,-5.0,41.8,45.7,0.0,,,,,180.0,157.0,,257.0,766.0,,,117.0,,,,,,,,,241.0,4180.0,,,0.0,,1.0,10950.9,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.532,17.9,,,,9542.0,0.0,,236.0,143.0,3.126,,,0.0,0.0,,,,0.0,,,,media/0DAAEBD6-CDA4-42E4-B8D6-4DAD3A0DF917.jpg|media/EF3FE83A-A996-467A-9A94-A389069251FC.jpg
17993888189,"Apr 5, 2026, 6:43:50 AM",Morning Run,Run,,2694,8.61,187.0,127,false,,ASICS Superblast 2,activities/19094466903.fit.gz,,,2694.0,2680.0,8613.5,4.72,3.214,24.0,26.0,-3.0,4.6,13.9,0.0,,,,,187.0,166.0,,256.0,597.0,,,127.0,,,,,,,,,256.0,2695.0,,,0.0,,1.0,8669.4,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.197,1362.4,,,,7476.0,0.0,,171.0,151.0,3.235,,,,,,,,,,,,""
17961602044,"Apr 3, 2026, 11:03:44 AM",Afternoon Tennis,Workout,,4820,0,190.0,120,false,,,activities/19061837670.fit.gz,,,4820.0,4820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,190.0,149.0,,,832.0,,,120.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17910820471,"Mar 30, 2026, 6:57:37 AM",Morning Tennis,Workout,,3993,0,158.0,23,false,,,activities/19010724369.fit.gz,,,3993.0,3993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,125.0,,,534.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17889953203,"Mar 28, 2026, 12:04:29 PM",Lunch Tennis,Workout,,5292,0,175.0,36,false,,,activities/18989578118.fit.gz,,,5292.0,5292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,175.0,127.0,,,699.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17873036805,"Mar 26, 2026, 5:59:31 AM",Morning Run,Run,,3039,9.36,175.0,122,false,,ASICS Superblast 2,activities/18972544164.fit.gz,,,3039.0,3017.0,9364.1,4.16,3.104,23.0,31.6,0.2,12.4,43.8,-0.1,,,,,175.0,162.0,,255.0,656.0,,,122.0,,,,,,,,,254.0,3040.0,,,0.0,,1.0,9438.6,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.081,1341.9,,,,8330.0,0.0,,190.0,150.0,3.128,,,,,,,,,,,,""
17849168681,"Mar 24, 2026, 5:07:14 PM",Evening Tennis,Workout,"",6317,0,200.0,107,false,,,activities/18948634983.fit.gz,,,6317.0,6317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,200.0,138.0,,,946.0,,,107.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17849168692,"Mar 24, 2026, 4:35:19 PM",Afternoon Ride,Ride,"",1418,5.66,157.0,17,false,,,activities/18948634989.fit.gz,,9.0,1418.0,1349.0,5663.6,8.68,4.198,18.0,18.6,-0.4,4.6,30.5,-0.1,,,,,157.0,137.0,,70.0,148.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.994,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17811802213,"Mar 22, 2026, 5:50:44 AM",Morning Run,Run,,4644,13.70,173.0,154,false,,ASICS Superblast 2,activities/18911052832.fit.gz,,,4644.0,4603.0,13704.5,4.717,2.977,38.2,42.0,-2.2,4.4,21.0,0.0,,,,,173.0,157.0,,242.0,945.0,,,154.0,,,,,,,,,240.0,4645.0,,,0.0,,1.0,13810.6,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.951,126.2,,,,12660.0,0.0,,260.0,142.0,3.0,,,,,,,,,,,,""
17734853914,"Mar 15, 2026, 7:07:46 AM",Morning Run,Run,,3264,10.00,174.0,123,false,,ASICS Superblast 2,activities/18833632434.fit.gz,,,3264.0,3204.0,10000.0,4.373,3.121,26.0,33.0,-5.8,4.6,45.9,-0.1,,,,,174.0,161.0,,252.0,719.0,,,123.0,,,,,,,,,250.0,3266.0,,,0.0,,1.0,10072.1,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.064,123.1,,,,8800.0,0.0,,198.0,148.0,3.144,,,,,,,,,,,,""
17734853308,"Mar 10, 2026, 4:42:33 PM",Afternoon Ride,Ride,,1276,5.10,164.0,7,false,,,activities/18833632044.fit.gz,,9.0,1276.0,580.0,5099.5,15.967,8.792,2.2,4.2,0.8,5.4,7.7,0.0,,,,,164.0,139.0,,196.0,112.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.996,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17656521402,"Mar 9, 2026, 5:49:00 AM",Morning Run,Run,"",3219,9.35,161.0,84,false,,ASICS Superblast 2,activities/18754828206.fit.gz,,,3219.0,3120.0,9356.0,5.3,2.999,29.8,30.2,-0.8,8.4,49.6,0.0,,,,,161.0,152.0,,243.0,672.0,,,84.0,,,,,,,,,239.0,3220.0,,,0.0,,1.0,9475.6,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.907,57.2,,,,8684.0,0.0,,178.0,141.0,3.037,,,0.0,0.0,,,,0.0,,,,media/506C7407-76B6-447C-823E-B3E2D64A9917.jpg
17655996937,"Mar 7, 2026, 9:33:30 AM",Morning Ride,Ride,,895,3.94,160.0,9,false,,,activities/18754295794.fit.gz,,9.0,895.0,418.0,3939.2,16.0,9.424,0.0,2.4,2.8,5.3,5.7,0.0,,,,,160.0,146.0,,251.0,71.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.401,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17655996963,"Mar 7, 2026, 9:09:54 AM",Morning Run,Run,,1202,3.29,162.0,25,false,,ASICS Superblast 2,activities/18754295899.fit.gz,,,1202.0,1176.0,3293.0,3.74,2.8,5.4,14.6,-6.0,4.0,6.2,-0.3,,,,,162.0,149.0,,222.0,250.0,,,25.0,,,,,,,,,220.0,1203.0,,,0.0,,1.0,3290.2,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.74,0.0,,,,3224.0,0.0,,56.0,130.0,2.798,,,,,,,,,,,,""
17655996867,"Mar 7, 2026, 8:03:23 AM",Morning Run,Run,,1291,4.95,200.0,90,false,,ASICS Superblast 2,activities/18754295758.fit.gz,,,1291.0,1288.0,4951.9,5.04,3.845,4.6,13.8,-7.4,1.8,3.2,-0.2,,,,,200.0,186.0,,312.0,348.0,,,90.0,,,,,,,,,309.0,1292.0,,,0.0,,1.0,4952.4,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.836,3320.7,,,,3626.0,0.0,,120.0,183.0,3.845,,,,,,,,,,,,""
17655996869,"Mar 7, 2026, 7:25:12 AM",Morning Run,Run,,1213,3.53,153.0,28,false,,ASICS Superblast 2,activities/18754295770.fit.gz,,,1213.0,1186.0,3536.1,5.453,2.982,4.4,20.0,-11.2,5.2,11.5,-0.5,,,,,153.0,147.0,,234.0,247.0,,,28.0,,,,,,,,,232.0,1214.0,,,0.0,,1.0,3540.3,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.915,0.0,,,,3312.0,0.0,,63.0,137.0,2.985,,,,,,,,,,,,""
17655996813,"Mar 4, 2026, 5:58:45 AM",Morning Yoga,Yoga,,3980,0,145.0,9,false,,,activities/18754295734.fit.gz,,,3980.0,3980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,145.0,94.0,,,292.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17655996823,"Mar 3, 2026, 6:31:41 PM",Evening Ride,Ride,,651,2.55,154.0,3,false,,,activities/18754295741.fit.gz,,9.0,651.0,284.0,2552.6,16.489,8.988,0.0,0.0,0.0,1.0,38.5,0.0,,,,,154.0,138.0,,155.0,44.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.921,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17655996842,"Mar 2, 2026, 6:00:02 AM",Morning Run,Run,,3664,11.23,175.0,145,false,,ASICS Superblast 2,activities/18754295738.fit.gz,,,3664.0,3627.0,11230.8,4.48,3.096,36.2,49.6,-9.2,8.0,35.3,-0.1,,,,,175.0,162.0,,251.0,778.0,,,145.0,,,,,,,,,249.0,3665.0,,,0.0,,1.0,11286.0,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.065,63.0,,,,9986.0,0.0,,220.0,147.0,3.112,,,,,,,,,,,,""
17655996791,"Mar 1, 2026, 5:09:03 PM",Evening Hike,Hike,,46226,2.83,123.0,2,false,,,activities/18754295686.fit.gz,,,46226.0,1282.0,2836.1,6.206,2.212,0.0,2.4,2.8,5.3,3.0,-0.1,,,,,123.0,92.0,,,195.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.0,,,,2728.0,0.0,,,,,,2728.0,,,,,,,,,,""
17560517896,"Feb 28, 2026, 8:04:08 AM",Morning Run,Run,,1430,4.92,202.0,94,false,,ASICS Superblast 2,activities/18658212105.fit.gz,,,1430.0,1395.0,4923.1,5.06,3.529,2.4,8.6,-7.2,-0.4,24.3,-0.1,,,,,202.0,184.0,,287.0,346.0,,,94.0,,,,,,,,,285.0,1431.0,,,0.0,,1.0,4920.7,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.443,3289.5,,,,3908.0,0.0,,113.0,169.0,3.527,,,,,,,,,,,,""
17560517848,"Feb 28, 2026, 7:25:46 AM",Morning Run,Run,,2292,3.88,162.0,39,false,,ASICS Superblast 2,activities/18658212082.fit.gz,,,2292.0,1430.0,3886.3,4.46,2.718,9.2,17.8,-14.2,5.8,46.1,-0.2,,,,,162.0,152.0,,224.0,262.0,,,39.0,,,,,,,,,217.0,1600.0,,,0.0,,1.0,4002.8,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,1.696,121.1,,,,3854.0,0.0,,73.0,128.0,2.799,,,,,,,,,,,,""
17532657875,"Feb 23, 2026, 7:14:22 AM",Morning Run,Run,,1891,6.43,191.0,109,false,,ASICS Superblast 2,activities/18630155356.fit.gz,,,1891.0,1862.0,6438.9,4.78,3.458,17.2,22.0,2.0,9.0,40.2,-0.1,,,,,191.0,175.0,,282.0,453.0,,,109.0,,,,,,,,,280.0,1890.0,,,0.0,,1.0,6469.1,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.405,0.0,,,,5182.0,0.0,,144.0,166.0,3.474,,,,,,,,,,,,""
17424256534,"Feb 16, 2026, 12:39:43 PM",Afternoon Run,Run,,2690,8.69,182.0,130,false,,ASICS Superblast 2,activities/18521301321.fit.gz,,,2690.0,2655.0,8689.3,5.0,3.273,15.6,23.0,-4.0,4.0,14.3,-0.1,,,,,182.0,167.0,,265.0,605.0,,,130.0,,,,,,,,,263.0,2689.0,,,0.0,,1.0,8718.3,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.23,1595.7,,,,7358.0,0.0,,181.0,156.0,3.284,,,,,,,,,,,,""
17424256408,"Feb 12, 2026, 4:33:52 PM",Morning Walk,Walk,,1074,1.34,110.0,1,false,,,activities/18521301307.fit.gz,,,1074.0,856.0,1341.2,6.043,1.567,0.0,10.6,1216.6,1227.2,2.0,-0.8,,,,,110.0,93.0,,,65.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.249,644.4,,,,842.0,0.0,,,,,,,,,,,,,,,,""
17308162150,"Feb 6, 2026, 4:28:12 PM",Morning Run,Run,"",3406,8.51,178.0,84,false,,ASICS Superblast 2,activities/18404469702.fit.gz,,,3406.0,3004.0,8509.5,4.413,2.833,197.6,204.4,-1.4,50.4,49.7,-0.1,,,,,178.0,154.0,,239.0,654.0,,,84.0,,,,,,,,,236.0,3336.0,,,0.0,,1.0,9335.8,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.498,807.6,,,,8532.0,0.0,,181.0,140.0,3.108,,,0.0,0.0,,,,0.0,,,,media/67FEDC91-1664-4EB0-BE9E-E323077CBB56.jpg|media/AE5134DC-29A4-4D2C-B90B-2FB7D43E7BF4.jpg
17241100325,"Jan 31, 2026, 4:50:50 PM",Morning Run,Run,"",2745,7.61,189.0,117,false,,ASICS Superblast 2,activities/18336860905.fit.gz,,,2745.0,2553.0,7609.5,8.41,2.981,113.2,121.2,8.0,54.4,47.1,-0.1,,,,,189.0,167.0,,250.0,591.0,,,117.0,,,,,,,,,248.0,2746.0,,,0.0,,1.0,8017.4,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.772,0.0,,,,7154.0,0.0,,164.0,147.0,3.14,,,0.0,0.0,,,,0.0,,,,media/E3A55544-74B3-4D6B-9071-938EA7E61E81.jpg
17174396082,"Jan 25, 2026, 2:50:51 PM",Morning Run,Run,,4273,11.53,181.0,128,false,,ASICS Superblast 2,activities/18269708736.fit.gz,,,4273.0,4042.0,11538.6,4.77,2.855,172.0,147.2,37.4,89.4,46.9,0.2,,,,,181.0,157.0,,240.0,849.0,,,128.0,,,,,,,,,239.0,4275.0,,,0.0,,1.0,12044.6,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,2.7,1408.0,,,,11032.0,0.0,,236.0,141.0,2.98,,,,,,,,,,,,""
17085319039,"Jan 17, 2026, 7:57:13 AM",Morning Run,Run,,4358,13.22,175.0,179,false,,ASICS Superblast 2,activities/18179845152.fit.gz,,,4358.0,4350.0,13222.7,4.48,3.04,41.4,52.0,-3.8,6.8,15.0,-0.1,,,,,175.0,163.0,,244.0,912.0,,,179.0,,,,,,,,,244.0,4359.0,,,0.0,,1.0,13290.3,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.034,39.8,,,,11982.0,0.0,,251.0,144.0,3.055,,,,,,,,,,,,""
17085318944,"Jan 14, 2026, 6:12:24 AM",Morning Run,Run,,2663,8.03,166.0,77,false,,ASICS Superblast 2,activities/18179845032.fit.gz,,,2663.0,2649.0,8033.0,5.86,3.032,7.6,13.2,-2.0,4.4,27.0,-0.1,,,,,166.0,155.0,,249.0,556.0,,,77.0,,,,,,,,,248.0,2664.0,,,0.0,,1.0,8046.4,,,,,,,,,,,,,,,,26259769.0,,,,,,,,,,,3.017,646.5,,,,7254.0,0.0,,159.0,147.0,3.038,,,,,,,,,,,,""
